item_id	group_id	listing_has_variations	variant_dict	title	description	url	brand	seller_name	image_url	additional_image_urls	availability	price	shipping_price	condition	mpn	gtin	size	material	color	product_category	target_countries	ads_metadata	is_ads_eligible
SCAN-PWR-HCT37-2	Handheld computers	true	{}	Honeywell CT37 Single Charging Unit (Booted) - Kite Packaging	See our range of accessories & add-ons for the Honeywell CT37 series of mobile computers. With features like a hot-swappable battery and IP68 waterproofing, the CT37 is a fantastically reliable & feature-rich mobile computer for all sizes of businesses.	https://www.kitepackaging.co.uk/scp/packroom-equipment/handheld-computers/?sfpartno=SCAN-PWR-HCT37-2&sfunit=y	Honeywell	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/single%20charging%20unit%202%20l.jpg		in_stock	316.79 GBP	0 GBP	new	SCAN-PWR-HCT37-2	8596375552845				packaging > packroom equipment > handheld computers	"[""GB""]"	"{""custom_label_0"":""Honeywell mobile computers"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
MINI-TROLLEY-KITE				Mini Air Mobile Filler Unit - Accessory for Mini Air Models	The Mini Air machine is built to last, but consumable parts occasionally need replacing. We can provide spare Mobile Filler Unit, which can easily be fitted in minutes. Steel mesh, sheet and 32mm tube. Compatible with all serial numbers.	https://www.kitepackaging.co.uk/scp/air-bags-and-cushions/mini-air-machine-parts-and-accessories/?sfpartno=MINI-TROLLEY-KITE&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/mini_unit-1.jpg		in_stock	317.99 GBP	0 GBP	new	MINI-TROLLEY-KITE	5056731608294				packaging > air bags and cushions > mini Air machine parts and accessories	"[""GB""]"	"{""custom_label_0"":""Air cushions & machines"",""custom_label_1"":""Void Fill & Cushioning"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PALM-610X610X610-OF				Open Fronted Pallets (Capacity of 1000kg) - Heavy Duty Welded Steel Storage - 610x610x610mm - Kite Packaging	Our open front steel pallets are commonly used in manufacturing plants for the storage of finished parts or materials. With 3 mesh sides and a solid base, the open fronted pallets are extremely heavy duty and can hold a capacity of products up to 1000kg. All products will be kept safe and secure in one location in these heavy duty open pallets with pressed metal feet offering unbeatable strength and stability. The open fronted storage pallets feature a mesh design and are manufactured from the highest quality steel, with a powder coated dark blue finish. All pallets come in a range of sizes to suit your specifications, and we also offer a range of box pallets , half drop side pallets and detachable side pallets.	https://www.kitepackaging.co.uk/scp/pallet-stillages/open-fronted-pallets/?sfpartno=PALM-610X610X610-OF&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/openfronted-pallets-1l.jpg		in_stock	321.70 GBP	0 GBP	new	PALM-610X610X610-OF	5056731609116	610x610x610mm			packaging > pallet stillages > open fronted pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PRNT-72HOTMELT-2C				Custom Printed Tape - Hotmelt, 2 Colour Print - 48 Rolls - 72mmx66m - Kite Packaging	With our line of custom 72mm tape, you have the choice of tape material (be it Acrylic (PP), Hot melt (PP), or Vinyl (PVC)), ability to select how many colours are in your artwork (up to 3 colour prints), and enter the number of rolls you require.	https://www.kitepackaging.co.uk/scp/custom-tape/custom-72mm-tape/?sfpartno=PRNT-72HOTMELT-2C&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/stnd-printed-tapes-1l.jpg		in_stock	322.85 GBP	0 GBP	new	PRNT-72HOTMELT-2C	5056731613304	72mmx66m			packaging > custom tape > custom 72mm tape	"[""GB""]"	"{""custom_label_0"":""Custom printed tape"",""custom_label_1"":""Packaging Tapes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PALM-915X915X915-PO				Post Pallets - Heavy Duty Storage for uniquely shaped materials and goods - 915x915x915mm	A common product in most workplaces, pallets are the ideal solution for a variety of industries when storing products - however, certain types of materials and containers can be difficult to stack on to pallets due to their shape or size. Kite Packaging's range of post pallets provides the ideal solution for awkwardly sized products and materials. Accommodating a wide variety of items, steel post stillages make for easier access to materials or stocked items. The angled steeled corner posts allow products such as pipes, tubing, large boxes and other units with difficult dimensions to be safely stored and retrieved quickly when needed. All of these pallets are manufactured in welded steel with a blue powder coating. All of our pallets are available in a range of sizes to suit many requirements, and we also stock other variations of stillages and pallets, including box pallets ,open fronted pallets and detachable side pallets.	https://www.kitepackaging.co.uk/scp/pallet-stillages/post-pallets/?sfpartno=PALM-915X915X915-PO&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/post-pallets-1l.jpg		in_stock	324.41 GBP	0 GBP	new	PALM-915X915X915-PO	5056731609406	915x915x915mm		Pink	packaging > pallet stillages > post pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CWF570X850X255				First Aid Wall Cupboard - 570x850x255mm	Our First Aid Wall cupboards are designed to meet a wide range of first aid requirements within the workplace, employees will be sure to meet their first aid requirements with easily accessible equipment. Our range includes floor standing cupboards, mobile cupboards and a wall mounted medicine cabinet suitable for all working environments.	https://www.kitepackaging.co.uk/scp/cupboards/first-aid-cupboards/?sfpartno=CWF570X850X255&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/CWF570X850X255-1.jpg	https://media.kitepackaging.co.uk/images/product_group/large/firstaid-1l.jpg	in_stock	326.88 GBP	0 GBP	new	CWF570X850X255	5056731610518				packaging > cupboards > first aid cupboards	"[""GB""]"	"{""custom_label_0"":""Cupboards"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
BOXLINER-141414				60 Premium Single Wall Insulated Boxes - 346 x 346 x 336 mm - Box Including Liner - Kite Packaging	Keep your product insulated and safe using our insulated box liners & boxes. Maintaining a low temperature is critical for the food & pharmaceutical industries, along with many others. With Kite's box liners, you can keep this important stock cool for 12 to 24 hours when combined with our gel packs or ice sheets. Their lightweight construction also means minimal storage space is used, yet our liners are leak-proof and water resistant. If you want to keep your milk, fruit, meat, fish or pharmaceuticals cold during transport, see our insulated box liners & boxes today!	https://www.kitepackaging.co.uk/scp/chilled-packaging/insulated-box-liners/?sfpartno=BOXLINER-141414	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/insulated-box-liners-1l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/insulated-box-liners-3l.jpg	in_stock	328.97 GBP	0 GBP	new	BOXLINER-141414	5056731611041				packaging > chilled packaging > insulated box liners	"[""GB""]"	"{""custom_label_0"":""Insulated box liners"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
MCH-STRETCH-BLACKPHO				Black Photo Eye, for Stretch Wrapping Machine - Pallet Wrapping Machine Accessory - Kite Packaging	We sell a manual machine, turntable pallet wrappers and robot stretch wrapping machines. All of our turntable and robot stretch machines use our machine stretch wrap- which are sold either as 'standard' or 'super' rolls, depending on the film carriage a machine has - check the table below to ensure you get the right wrap for your machine. Our manual system uses its own exclusive stretch wrap. Turntable and robot machines have lead times for delivery. Visit our website for further information.	https://www.kitepackaging.co.uk/scp/pallet-wrap/stretch-wrapping-machine/?sfpartno=MCH-STRETCH-BLACKPHO&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/stretch-wrap-machines-1l.jpg		in_stock	330.00 GBP	0 GBP	new	MCH-STRETCH-BLACKPHO	5056731607914				packaging > pallet wrap > stretch wrapping machine	"[""GB""]"	"{""custom_label_0"":""Pallet wrapping machines"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
SHRINK-MCH-ME800IP	Heat shrink film systems	true	"{""size"":""800mm I bar heat sealer with unrolling device""}"	800mm I bar heat sealer with unrolling device - Kite Packaging	Our I-bar sealer kits have been designed as a complete desktop shrink kit, ideal for wrapping DVDs, games and other small items. They provide the operator with a shrink sealer (which cuts and seals the shrink film), an unrolling device, a gun holder and a heat shrink gun, for the ultimate all-in-one shrink solution for small and medium items. All models come with a 12-month guarantee and can shrink wrap up to 120 items per hour.	https://www.kitepackaging.co.uk/scp/heat-shrink-wrap/heat-shrink-film-systems/?sfpartno=SHRINK-MCH-ME800IP&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/ibar_shrink_film_heat_film_800l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/Heat-gun-and-dispenser-in-use-LRl.jpg	in_stock	330.44 GBP	0 GBP	new	SHRINK-MCH-ME800IP	5056731622535	800mm I bar heat sealer with unrolling device			packaging > heat shrink wrap > heat shrink film systems	"[""GB""]"	"{""custom_label_0"":""Heat shrink machines & equipment"",""custom_label_1"":""Heat Shrink & Vacuum"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PALM-1220X915X460-PO				Post Pallets - Heavy Duty Storage for uniquely shaped materials and goods - 1220x915x460mm - Kite Packaging	A common product in most workplaces, pallets are the ideal solution for a variety of industries when storing products - however, certain types of materials and containers can be difficult to stack on to pallets due to their shape or size. Kite Packaging's range of post pallets provides the ideal solution for awkwardly sized products and materials. Accommodating a wide variety of items, steel post stillages make for easier access to materials or stocked items. The angled steeled corner posts allow products such as pipes, tubing, large boxes and other units with difficult dimensions to be safely stored and retrieved quickly when needed. All of these pallets are manufactured in welded steel with a blue powder coating. All of our pallets are available in a range of sizes to suit many requirements, and we also stock other variations of stillages and pallets, including box pallets ,open fronted pallets and detachable side pallets.	https://www.kitepackaging.co.uk/scp/pallet-stillages/post-pallets/?sfpartno=PALM-1220X915X460-PO&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/post-pallets-1l.jpg		in_stock	334.07 GBP	0 GBP	new	PALM-1220X915X460-PO	5056731608898	1220x915x460mm			packaging > pallet stillages > post pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
PALM-915X610X460-OF				Open Fronted Pallets (Capacity of 1000kg) - Heavy Duty Welded Steel Storage - 915x610x460mm - Kite Packaging	Our open front steel pallets are commonly used in manufacturing plants for the storage of finished parts or materials. With 3 mesh sides and a solid base, the open fronted pallets are extremely heavy duty and can hold a capacity of products up to 1000kg. All products will be kept safe and secure in one location in these heavy duty open pallets with pressed metal feet offering unbeatable strength and stability. The open fronted storage pallets feature a mesh design and are manufactured from the highest quality steel, with a powder coated dark blue finish. All pallets come in a range of sizes to suit your specifications, and we also offer a range of box pallets , half drop side pallets and detachable side pallets.	https://www.kitepackaging.co.uk/scp/pallet-stillages/open-fronted-pallets/?sfpartno=PALM-915X610X460-OF&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/openfronted-pallets-1l.jpg		in_stock	334.07 GBP	0 GBP	new	PALM-915X610X460-OF	5056731609161	915x610x460mm			packaging > pallet stillages > open fronted pallets	"[""GB""]"	"{""custom_label_0"":""Steel pallet stillages"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
SCAN-PWR-HCT37-5	Handheld computers	true	{}	Honeywell CT37 Charging Unit (Non-Booted) - Kite Packaging	See our range of accessories & add-ons for the Honeywell CT37 series of mobile computers. With features like a hot-swappable battery and IP68 waterproofing, the CT37 is a fantastically reliable & feature-rich mobile computer for all sizes of businesses.	https://www.kitepackaging.co.uk/scp/packroom-equipment/handheld-computers/?sfpartno=SCAN-PWR-HCT37-5&sfunit=y	Honeywell	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/single%20charging%20unitl.jpg		in_stock	334.79 GBP	0 GBP	new	SCAN-PWR-HCT37-5	8596375552869				packaging > packroom equipment > handheld computers	"[""GB""]"	"{""custom_label_0"":""Honeywell mobile computers"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
